,country,indicator,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
180,AZE,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,1000.0,,6000.0,56000.0,22000.0,13000.0,1800000.0,149000.0,23000.0,28000.0,,,,,
181,AZE,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,2050000.0,144000.0,,46000.0,1281000.0,4697000.0,4827000.0,19229000.0,16531000.0,18423000.0,28180000.0,,,,,
182,BDI,High-technology exports (% of manufactured exports),,,0.040585914,1.063410386,0.19687299100000002,,,1.488598773,0.331964263,0.029389169,2.413168476,22.34362413,12.08864189,5.874200279,4.192780562,3.1382459560000004,2.164699349,,,8.49564875,,2.747348904,0.284705615,1.283471453,3.49174225,1.148802678,1.455722151
183,BDI,High-technology exports (current US$),,,2177.0,29968.0,7769.0,,,2358.0,392.0,57.0,7034.0,98465.0,251014.0,119141.0,154570.0,20353.0,698983.0,,,529859.0,,446314.0,48346.0,345775.0,762143.0,216030.0,196739.0
186,BDI,"Trademark applications, total",90.0,77.0,138.0,100.0,117.0,78.0,,,,,,152.0,,,,,,,,,,,,,,,439.0
187,BDI,"Trademark applications, direct resident",6.0,14.0,3.0,7.0,7.0,6.0,,,,,,20.0,,,,,,,,,,,,,,,53.0
188,BDI,"Trademark applications, direct nonresident",84.0,63.0,135.0,93.0,110.0,72.0,,,,,,132.0,,,,,,,,,,,,,,,386.0
191,BDI,Scientific and technical journal articles,,,,,,,,,,,,,4.5,5.0,2.8,4.6,5.5,2.5,3.8,12.5,8.5,10.7,16.3,14.9,12.2,10.7,
193,BDI,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,,,,,,4678.554247,4228.753007,45463.58225,29676.340389999998,6807.056012000001,241.74637579999998,13706.909269999998
194,BDI,"Charges for the use of intellectual property, payments (BoP, current US$)",203842.617,96014.13328,12356.8663,15831.39564,96093.21041,23121.64186,,,,,,,,,,,,,,,620741.0618,16637.71675,,186721.7234,3244.484641,150910.1751,19201.239980000002
195,BEL,High-technology exports (% of manufactured exports),,,,,,,,,9.184539201,10.73111062,10.91552472,8.878819382,8.941254602999999,8.560834832000001,8.860730562999999,8.403976069,7.515542829,7.983861849,10.42611562,10.47916271,10.00503949,11.35660992,11.48752156,12.81095178,13.02287353,12.53606308,9.485537312
196,BEL,High-technology exports (current US$),,,,,,,,,13477829593.0,15704395243.0,16346161208.0,15375807398.0,18197887754.0,20958529240.0,23385203121.0,23738808555.0,25185339614.0,28302042123.0,29552842926.0,31948749412.0,34680646884.0,36503921134.0,41673751056.0,43698592018.0,38855955864.0,38067700071.0,30703539070.0
197,BEL,Technicians in R&D (per million people),,,,,,938.84187,971.2369800000001,1004.89397,1061.9261900000001,1403.22814,1457.2644,1481.71745,1467.82196,1404.7929,1426.6391,1348.94671,1384.84151,1461.53207,1471.81143,1316.48045,1377.99207,,,,,,
198,BEL,Researchers in R&D (per million people),,,,,,2461.70357,2568.80419,2695.24276,2899.1808,2970.19422,3123.98921,2958.84489,2967.37,3091.60518,3142.7299,3284.40227,3394.93402,3411.62128,3519.74155,3732.83127,3875.91495,4113.93461,4156.835410000001,4529.750489999999,4711.04559,4734.03819,
199,BEL,"Trademark applications, total",28975.0,29705.0,30386.0,33775.0,37262.0,34981.0,34286.0,34497.0,36262.0,37104.0,33673.0,31505.0,32016.0,31124.0,37444.0,33313.0,30322.0,28538.0,25166.0,25671.0,25758.0,24460.0,23753.0,23127.0,24618.0,24337.0,24380.0
200,BEL,"Trademark applications, direct resident",12457.0,13321.0,13894.0,15874.0,18632.0,20442.0,20487.0,20918.0,22970.0,22961.0,21391.0,21019.0,21744.0,20837.0,26582.0,24010.0,22950.0,21848.0,20107.0,20850.0,21142.0,20167.0,19688.0,19086.0,20661.0,20119.0,20179.0
201,BEL,"Trademark applications, direct nonresident",16518.0,16384.0,16492.0,17901.0,18630.0,14539.0,13799.0,13579.0,13292.0,14143.0,12282.0,10486.0,10272.0,10287.0,10862.0,9303.0,7372.0,6690.0,5059.0,4821.0,4616.0,4293.0,4065.0,4041.0,3957.0,4218.0,4201.0
202,BEL,"Patent applications, residents",625.0,675.0,809.0,744.0,732.0,776.0,792.0,690.0,591.0,577.0,571.0,601.0,519.0,514.0,517.0,490.0,454.0,575.0,669.0,620.0,636.0,755.0,715.0,889.0,949.0,1054.0,1001.0
203,BEL,"Patent applications, nonresidents",574.0,499.0,679.0,446.0,355.0,310.0,269.0,249.0,249.0,243.0,264.0,147.0,188.0,122.0,105.0,161.0,163.0,133.0,148.0,140.0,127.0,127.0,161.0,137.0,148.0,119.0,216.0
204,BEL,Scientific and technical journal articles,,,,,,,,,,,,,10811.8,11552.8,12871.1,13035.8,13798.4,14481.3,15055.4,15409.4,16087.9,16971.3,17225.6,17499.2,16851.8,16393.7,
205,BEL,Research and development expenditure (% of GDP),,,,,,1.72963,1.79476,1.82362,1.89068,1.9223599999999998,2.02168,1.89073,1.8318400000000001,1.80898,1.7823099999999998,1.8142599999999998,1.8441299999999998,1.92413,1.98537,2.05081,2.1553299999999997,2.27334,2.33393,2.38746,2.46611,2.48835,
206,BEL,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,648908359.7,883281937.0,1021896082.0,1360430546.0,1542293270.0,1678912247.0,1515499627.0,2556359035.0,2480815508.0,2531850757.0,2650662508.0,3356873722.0,3305567780.0,3202789800.0,3436490719.0,3512892147.0
207,BEL,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,740706385.3,982746169.4,1037529519.0,1049602123.0,1076749130.0,1997618854.0,2022946503.0,1933337209.0,1905569305.0,2893124934.0,2823616011.0,3348580707.0,3403181538.0,3335164946.0,2755631068.0,3609278873.0
208,BEN,High-technology exports (% of manufactured exports),,,,,,,,0.22520660000000003,1.284970034,0.104314164,0.138567304,1.7103951069999999,0.12094018699999999,0.058654477000000003,0.09945140699999999,0.165676721,0.844632449,0.39574407899999997,1.051061652,0.73112242,0.42728809100000004,3.104582663,1.229335186,4.126379715,0.9405957979999999,2.8300544619999997,2.495494506
209,BEN,High-technology exports (current US$),,,,,,,,15305.0,148538.0,14093.0,14813.0,297865.0,21078.0,14905.0,24452.0,50971.0,228291.0,490789.0,829993.0,135491.0,202121.0,810987.0,549020.0,3979179.0,1523076.0,1317651.0,2789053.0
217,BEN,Scientific and technical journal articles,,,,,,,,,,,,,47.2,61.1,55.6,75.0,87.1,92.4,122.0,108.9,132.8,146.1,181.3,181.6,189.2,167.3,
219,BEN,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,1364.184815,2869.489024,87749.43643999999,,,1912.4477239999999,,20098.022269999998,,2019.072068,,,,7847.659092,5089.191828,876.8850514000001,
220,BEN,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,385102.2659,442031.0748,1556059.3930000002,508365.1799,366585.2492,656172.8959,829282.3279,1894355.481,2305574.528,1861723.8090000001,1594981.4019999998,1971761.938,2755662.165,2981873.95,2881215.841,1907320.685,2321130.292,5060318.619,2252116.352,17719.179519999998,596399.8772,18003.94798
221,BFA,High-technology exports (% of manufactured exports),,,,,1.930869669,6.143943375,6.296766785,3.396849025,4.334705109,3.17570683,6.666170965,2.089232967,4.994862305,11.36530693,22.4762717,,5.669520092000001,0.6760254520000001,0.513097166,7.80400791,5.9010461670000005,8.204161238,13.67876877,10.64978246,4.9821628360000005,4.386817801,5.179929402
222,BFA,High-technology exports (current US$),,,,,172258.0,445361.0,2487441.0,1145352.0,1502311.0,1056616.0,2428702.0,653221.0,1282039.0,2397221.0,5708913.0,,1869252.0,231380.0,258159.0,2864513.0,2552612.0,10454118.0,13894791.0,13333668.0,5393895.0,5010517.0,4579874.0
225,BFA,"Trademark applications, total",,,,,,,,5.0,1.0,5.0,15.0,,35.0,42.0,30.0,,,,,34.0,,,,,,,
226,BFA,"Trademark applications, direct resident",,,,,,,,5.0,1.0,5.0,15.0,,35.0,42.0,30.0,,,,,34.0,,,,,,,
228,BFA,"Patent applications, residents",,,,,,,,2.0,4.0,2.0,,,1.0,2.0,1.0,,,,,2.0,,,,,,,
230,BFA,Scientific and technical journal articles,,,,,,,,,,,,,76.6,72.1,69.6,101.0,112.9,120.4,136.8,130.9,153.3,209.3,183.5,201.9,219.8,221.8,
231,BFA,Research and development expenditure (% of GDP),,,,,,0.15834,0.18104,,,,0.19057000000000002,0.33866,0.27119,0.24197,0.17057,,0.11062000000000001,0.18634,0.20005,,,,,0.22183000000000003,,,
232,BFA,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,78410.35668,102239.5079,37962.930960000005,8471.232812999999,448233.999,771405.2549,746287.4609999999,797506.2143,839375.9079999999,711810.5513,701508.0411,724847.8789
233,BFA,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,4193618.193,15299.58179,166921.6455,185348.4276,512509.5852,111048.9637,283978.8576,301649.0,301392.5769,250801.4761,233325.0738,460364.652,438073.1617
234,BGD,High-technology exports (% of manufactured exports),0.25281959,0.187750146,0.018236716,0.064091519,0.032008656,0.062837154,0.007480761,0.07607441599999999,,0.213022147,0.18270019699999998,0.135246924,0.25144282100000004,0.210449868,0.324630911,0.21980135399999998,1.152298157,0.41331427,0.263125028,0.178823145,0.174566158,0.447976725,0.266658489,,0.298561387,,
235,BGD,High-technology exports (current US$),3408766.0,3035062.0,345012.0,1335012.0,928701.0,1939473.0,265612.0,3488515.0,,10591240.0,9126275.0,6571088.0,14958984.0,15967424.0,27624176.0,23480859.0,133700302.0,58908946.0,37952009.0,31530160.0,39378724.0,102064991.0,61194987.0,,90773161.0,,
238,BGD,"Trademark applications, total",2434.0,3102.0,3274.0,3605.0,3766.0,4444.0,5066.0,5243.0,5435.0,6170.0,5369.0,5411.0,6004.0,6357.0,7425.0,6940.0,8913.0,9862.0,9306.0,10231.0,11645.0,11429.0,11581.0,11541.0,12809.0,12375.0,13090.0
239,BGD,"Trademark applications, direct resident",1998.0,2734.0,2697.0,2870.0,2751.0,2915.0,4175.0,3785.0,4027.0,4639.0,4082.0,4134.0,4623.0,4365.0,6093.0,5566.0,5572.0,6474.0,7447.0,7857.0,8632.0,8294.0,8001.0,7930.0,9322.0,8580.0,9247.0
240,BGD,"Trademark applications, direct nonresident",436.0,368.0,577.0,735.0,1015.0,1529.0,891.0,1458.0,1408.0,1531.0,1287.0,1277.0,1381.0,1992.0,1332.0,1374.0,3341.0,3388.0,1859.0,2374.0,3013.0,3135.0,3580.0,3611.0,3487.0,3795.0,3843.0
241,BGD,"Patent applications, residents",36.0,72.0,36.0,39.0,70.0,22.0,46.0,32.0,49.0,70.0,59.0,43.0,58.0,48.0,50.0,22.0,29.0,60.0,55.0,66.0,37.0,67.0,60.0,44.0,41.0,77.0,61.0
242,BGD,"Patent applications, nonresidents",77.0,89.0,71.0,89.0,156.0,131.0,119.0,184.0,200.0,248.0,236.0,246.0,260.0,268.0,294.0,288.0,270.0,278.0,275.0,276.0,269.0,287.0,243.0,249.0,299.0,267.0,241.0
243,BGD,Scientific and technical journal articles,,,,,,,,,,,,,573.5,532.1,610.8,719.4,1005.8,1119.3,1248.3,1497.8,1521.5,2052.9,2019.4,2361.5,2194.9,2546.1,
245,BGD,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,22204.12832,,81504.32467999999,57734.204789999996,70175.4386,51813.4715,327391.0137,134430.3771,415299.5036,319865.7869,43435.96712,14581.9926,333018.0649,516648.0673,992520.5079999999,243886.2594,419654.8198,914912.2254,1182236.04,344286.0877,86492.89468
246,BGD,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,4602195.485,7730578.203,5101004.817,5528115.65,4420433.713,5501180.321,3126595.325,3714009.002,5091128.134,4370238.875,5241859.55,7675990.7979999995,21923483.75,8385816.874,17636698.54,10470569.01,10816541.94,20488449.15,30127601.64,24374495.85,46541986.24,25453081.14
247,BGR,High-technology exports (% of manufactured exports),,,,,,3.8584490110000003,3.744537967,2.9965710810000004,2.9272988160000004,2.871843797,2.8918829919999998,4.107230657,4.43462004,4.062545452,4.771201768,6.119406356,5.96936262,6.553650555,8.150133519,7.913048156,7.4670380839999995,7.745770052999999,7.960635886,6.882258222999999,7.648513048,8.267103509,7.576509655
248,BGR,High-technology exports (current US$),,,,,,113391231.0,113063685.0,79629580.0,67230302.0,78619198.0,89940248.0,146746565.0,220010271.0,251557237.0,331842164.0,492315052.0,614618711.0,754677723.0,709153582.0,802458914.0,1015453449.0,982455482.0,1127909384.0,1079617724.0,1107680340.0,1273571027.0,1339320003.0
249,BGR,Technicians in R&D (per million people),,,,,,985.18163,554.08571,597.4761,474.65669,479.25757000000004,477.39462000000003,472.02637000000004,478.60802,480.5467,491.68617,504.00271,480.77500999999995,497.71441,539.56328,500.23026,443.57063,,,,,,
250,BGR,Researchers in R&D (per million people),,,,,,1778.97102,1458.8894,1471.20195,1311.53507,1185.2028599999999,1162.21506,1172.5018,1228.74759,1269.10306,1308.34332,1355.54827,1480.51745,1515.77873,1605.14376,1482.72896,1617.95206,1545.74665,1689.3423899999998,1827.85031,1983.44915,2243.7093800000002,
251,BGR,"Trademark applications, total",5433.0,5667.0,5595.0,7320.0,7966.0,7285.0,7970.0,7407.0,8294.0,8982.0,8820.0,9293.0,11197.0,12510.0,13587.0,14906.0,11348.0,10282.0,7391.0,6921.0,6374.0,6124.0,5868.0,6178.0,5836.0,5960.0,5972.0
252,BGR,"Trademark applications, direct resident",1105.0,1252.0,1410.0,2520.0,2859.0,2243.0,2665.0,2163.0,3210.0,3256.0,3508.0,4043.0,5226.0,5974.0,6757.0,7677.0,6868.0,6315.0,4578.0,4308.0,4058.0,3840.0,3680.0,4205.0,4096.0,4234.0,4150.0
253,BGR,"Trademark applications, direct nonresident",4328.0,4415.0,4185.0,4800.0,5107.0,5042.0,5305.0,5244.0,5084.0,5726.0,5312.0,5250.0,5971.0,6536.0,6830.0,7229.0,4480.0,3967.0,2813.0,2613.0,2316.0,2284.0,2188.0,1973.0,1740.0,1726.0,1822.0
254,BGR,"Patent applications, residents",422.0,329.0,412.0,319.0,368.0,316.0,394.0,274.0,282.0,231.0,283.0,289.0,278.0,263.0,261.0,243.0,211.0,249.0,242.0,243.0,262.0,245.0,282.0,218.0,280.0,230.0,202.0
255,BGR,"Patent applications, nonresidents",326.0,351.0,152.0,531.0,363.0,407.0,538.0,524.0,616.0,709.0,785.0,735.0,680.0,133.0,52.0,48.0,28.0,22.0,24.0,17.0,21.0,14.0,15.0,16.0,11.0,11.0,23.0
256,BGR,Scientific and technical journal articles,,,,,,,,,,,,,1688.9,1794.9,2020.2,1928.2,2483.3,2356.5,2552.0,2599.1,2554.0,2733.0,2753.4,2744.4,2605.3,2558.7,
257,BGR,Research and development expenditure (% of GDP),,,,,,0.50865,0.47048,0.4954,0.54214,0.49866000000000005,0.45052,0.46834,0.47586999999999996,0.47448999999999997,0.44616999999999996,0.4454,0.43023999999999996,0.44787,0.4947,0.56387,0.53191,0.6047899999999999,0.6349100000000001,0.79492,0.96019,0.7800600000000001,
258,BGR,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,3522183.0,2582976.9,3917236.561,4669970.436000001,7089744.522999999,5049809.512,10516830.66,10864074.81,11411533.08,10027643.6,18320000.0,11950000.0,22800000.0,26720000.0,32710000.0,50030000.0,50430000.0,52660000.0
259,BGR,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,9860817.7,11473845.9,23347047.84,24433653.25,30520223.55,80611097.17,69439205.5,77561078.17,95185418.76,117239687.6,114240000.0,140180000.0,184750000.0,197870000.0,229820000.0,185840000.0,183510000.0,178800000.0
260,BHR,High-technology exports (% of manufactured exports),,,,1.109108717,2.632504778,4.398478916,,,,0.036057196,0.008796294,0.007207361,0.115940633,0.070899214,0.066559847,0.055502632,0.045860412,2.528276136,0.029698626000000002,0.110260452,0.152283226,0.35765847799999995,0.590526411,1.4831820340000001,0.952440783,1.0481628840000001,
261,BHR,High-technology exports (current US$),,,,5760544.0,16248895.0,24337685.0,,,,217021.0,61808.0,51347.0,706072.0,445176.0,407033.0,329821.0,487802.0,37433131.0,295469.0,964226.0,1619723.0,6695609.0,18873835.0,46729049.0,23467871.0,21343155.0,
264,BHR,"Trademark applications, total",854.0,1319.0,1404.0,1560.0,1641.0,2103.0,2046.0,2253.0,2180.0,2998.0,2342.0,2378.0,2558.0,2793.0,3358.0,4956.0,5869.0,5452.0,8360.0,,6738.0,6590.0,7507.0,7226.0,7642.0,7910.0,6880.0
265,BHR,"Trademark applications, direct resident",95.0,189.0,182.0,164.0,170.0,154.0,87.0,198.0,169.0,215.0,177.0,289.0,382.0,300.0,323.0,411.0,340.0,503.0,343.0,,269.0,310.0,429.0,415.0,380.0,371.0,253.0
266,BHR,"Trademark applications, direct nonresident",759.0,1130.0,1222.0,1396.0,1471.0,1949.0,1959.0,2055.0,2011.0,2783.0,2165.0,2089.0,2176.0,2493.0,3035.0,4545.0,5529.0,4949.0,8017.0,,6469.0,6280.0,7078.0,6811.0,7262.0,7539.0,6627.0
267,BHR,"Patent applications, residents",,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,6.0,8.0,6.0,8.0
268,BHR,"Patent applications, nonresidents",,31.0,,,,,,,,,,,,,,,,,,,139.0,161.0,167.0,199.0,185.0,171.0,237.0
269,BHR,Scientific and technical journal articles,,,,,,,,,,,,,126.5,136.7,159.0,185.2,172.2,165.6,186.6,205.0,185.2,160.3,236.1,223.6,172.6,210.6,
273,BHS,High-technology exports (% of manufactured exports),,,,,,,,26.98175054,2.453832973,6.808285497000001,0.684347397,3.089954198,,,0.000416075,0.389315819,0.000132022,,3.27e-05,0.0017961189999999999,,,,,,,
274,BHS,High-technology exports (current US$),,,,,,,,8059253.0,1340953.0,7208849.0,586422.0,2312792.0,,,666.0,727334.0,300.0,,76.0,3454.0,,,,,,,
277,BHS,"Trademark applications, total",661.0,593.0,,,,,,,,,,,,,,,,,,,,1196.0,1003.0,1127.0,1164.0,1406.0,1002.0
278,BHS,"Trademark applications, direct resident",12.0,53.0,,,,,,,,,,,,,,,,,,,,45.0,55.0,170.0,191.0,425.0,199.0
279,BHS,"Trademark applications, direct nonresident",649.0,540.0,,,,,,,,,,,,,,,,,,,,1151.0,948.0,957.0,973.0,981.0,803.0
280,BHS,"Patent applications, residents",1.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,2.0,3.0,4.0
281,BHS,"Patent applications, nonresidents",27.0,29.0,,,,,,,,,,,,,,,,,,,,83.0,75.0,113.0,68.0,34.0,48.0
282,BHS,Scientific and technical journal articles,,,,,,,,,,,,,5.2,3.0,7.4,5.9,11.1,6.0,9.7,8.8,10.9,7.9,16.9,12.3,12.3,14.4,
285,BHS,"Charges for the use of intellectual property, payments (BoP, current US$)",3700000.0,3200000.0,1200000.0,5100000.0,4600000.0,6400000.0,9600000.0,9100000.0,12200000.0,14200000.0,13200000.0,13656000.0,14600000.0,18500000.0,16087000.0,17670000.0,19680000.0,17890000.0,17480000.0,10570000.0,15272000.0,16753000.0,19200000.0,19514760.92,17658586.93,22875962.77,14190513.67
286,BIH,High-technology exports (% of manufactured exports),,,,,,,,,,,,,1.7565448190000001,1.88441994,2.040566406,2.169110677,2.1385797909999997,4.143127492,3.276536945,2.581811569,3.043084153,2.4632726209999998,2.301306161,2.396566521,2.818924468,2.6106866330000003,2.9283872810000005
287,BIH,High-technology exports (current US$),,,,,,,,,,,,,10132143.0,17005162.0,28055487.0,46146287.0,56222543.0,133149252.0,78689990.0,70648090.0,102729055.0,77945331.0,80264967.0,91727882.0,96042566.0,93494459.0,125615742.0
288,BIH,Technicians in R&D (per million people),,,,,,,,,,,,,44.88169,52.11797,52.40445,64.79854,71.5204,,,,,39.19741,40.05549,50.89734,64.08442,61.36232,63.986000000000004
289,BIH,Researchers in R&D (per million people),,,,,,,,,,,,,61.31592,63.14094,66.85469,177.57076,197.44833,,,,,158.24241999999998,229.81976,285.5018,354.21771,404.39988999999997,463.89852
290,BIH,"Trademark applications, total",,,,,,,,,3554.0,4111.0,4039.0,,4091.0,4153.0,4360.0,4498.0,4852.0,4914.0,,4243.0,4071.0,3817.0,3932.0,3775.0,3737.0,3799.0,3655.0
291,BIH,"Trademark applications, direct resident",,,,,,,,,84.0,104.0,152.0,,179.0,267.0,295.0,320.0,335.0,416.0,,298.0,243.0,224.0,276.0,257.0,326.0,328.0,289.0
292,BIH,"Trademark applications, direct nonresident",,,,,,,,,3470.0,4007.0,3887.0,,3912.0,3886.0,4065.0,4178.0,4517.0,4498.0,,3945.0,3828.0,3593.0,3656.0,3518.0,3411.0,3471.0,3366.0
293,BIH,"Patent applications, residents",,,,,,,,,23.0,31.0,52.0,,32.0,50.0,66.0,55.0,,59.0,,56.0,43.0,2.0,7.0,41.0,,60.0,87.0
294,BIH,"Patent applications, nonresidents",,,,,,,,,105.0,242.0,309.0,,242.0,346.0,306.0,162.0,,12.0,,9.0,12.0,14.0,22.0,2.0,,6.0,12.0
295,BIH,Scientific and technical journal articles,,,,,,,,,,,,,123.7,175.6,250.6,223.2,243.1,372.6,406.9,494.5,542.6,572.9,494.5,477.8,524.6,508.5,
296,BIH,Research and development expenditure (% of GDP),,,,,,,,,,,,,0.01854,0.01611,0.02696,0.01969,0.02522,0.01842,0.02106,,,0.26533,0.32132,0.25725,0.21861999999999998,0.21597,0.19951
297,BIH,"Charges for the use of intellectual property, receipts (BoP, current US$)",,,,,,,,,,,,,,,,3709692.3030000003,4293126.432,4772375.147,12390550.89,15124105.31,12827695.8,13158734.52,17531852.25,13375078.41,12892952.71,13046125.12,11614987.26
298,BIH,"Charges for the use of intellectual property, payments (BoP, current US$)",,,,,,,,,,,,,,,,8258726.12,9601090.114,10797196.74,5967649.542,5468247.411,4604166.893999999,9082194.357,7514459.637999999,6923384.87,9975386.655,7831871.701,8759802.107
299,BLR,High-technology exports (% of manufactured exports),,,,,,,,3.75090565,3.53959353,3.829054522,4.0828922169999995,4.29201562,3.760012708,2.849037453,2.696633068,2.791624357,2.76756662,2.431325923,3.132210554,3.032501013,2.5717234380000003,2.8834039060000003,4.399741122,3.9290165839999998,4.314920044,4.694039462,3.8136795080000003
300,BLR,High-technology exports (current US$),,,,,,,,206808991.0,156755982.0,182809700.0,206087500.0,217841300.0,231850900.0,227388400.0,224373500.0,277732200.0,358219800.0,418870600.0,319054500.0,406565000.0,510644600.0,620056400.0,766682600.0,660475200.0,560689500.0,605644400.0,601057800.0
303,BLR,"Trademark applications, total",,,3238.0,5420.0,5117.0,5286.0,5844.0,5727.0,5076.0,5847.0,6311.0,6080.0,6916.0,7997.0,8175.0,9249.0,10742.0,10417.0,9310.0,10346.0,10379.0,11092.0,11060.0,8314.0,7415.0,7233.0,7555.0
304,BLR,"Trademark applications, direct resident",,,729.0,1032.0,844.0,1068.0,1209.0,1173.0,1150.0,1344.0,1885.0,1733.0,1972.0,2410.0,2512.0,2797.0,3666.0,3487.0,3703.0,3921.0,3649.0,4302.0,3989.0,2055.0,1726.0,1768.0,1954.0
305,BLR,"Trademark applications, direct nonresident",,,2509.0,4388.0,4273.0,4218.0,4635.0,4554.0,3926.0,4503.0,4426.0,4347.0,4944.0,5587.0,5663.0,6452.0,7076.0,6930.0,5607.0,6425.0,6730.0,6790.0,7071.0,6259.0,5689.0,5465.0,5601.0
