Company_id,office,company,country,industry,count
135,US,CHINA PETROLEUM & CHEMICALS,CN,Oil & Gas Producers,90
136,CN,SAIC MOTOR,CN,Automobiles & Parts,14
136,EP,SAIC MOTOR,CN,Automobiles & Parts,9
136,JP,SAIC MOTOR,CN,Automobiles & Parts,2
136,KR,SAIC MOTOR,CN,Automobiles & Parts,2
136,US,SAIC MOTOR,CN,Automobiles & Parts,10
137,CN,CSG,CN,General Industrials,2
137,US,CSG,CN,General Industrials,2
139,CN,BOE TECHNOLOGY GROUP,CN,Electronic & Electrical Equipment,2414
139,EP,BOE TECHNOLOGY GROUP,CN,Electronic & Electrical Equipment,357
139,JP,BOE TECHNOLOGY GROUP,CN,Electronic & Electrical Equipment,141
139,KR,BOE TECHNOLOGY GROUP,CN,Electronic & Electrical Equipment,173
139,US,BOE TECHNOLOGY GROUP,CN,Electronic & Electrical Equipment,2493
140,CN,CHINA INTERNATIONAL MARINE CONTAINERS,CN,General Industrials,13
140,EP,CHINA INTERNATIONAL MARINE CONTAINERS,CN,General Industrials,8
140,JP,CHINA INTERNATIONAL MARINE CONTAINERS,CN,General Industrials,1
140,KR,CHINA INTERNATIONAL MARINE CONTAINERS,CN,General Industrials,1
140,US,CHINA INTERNATIONAL MARINE CONTAINERS,CN,General Industrials,14
141,CN,WUXI LITTLE SWAN,CN,Household Goods & Home Construction,2
141,EP,WUXI LITTLE SWAN,CN,Household Goods & Home Construction,2
141,US,WUXI LITTLE SWAN,CN,Household Goods & Home Construction,2
142,CN,GUANGXI LIUGONG MACHINERY,CN,General Industrials,11
142,EP,GUANGXI LIUGONG MACHINERY,CN,General Industrials,1
142,US,GUANGXI LIUGONG MACHINERY,CN,General Industrials,1
143,CN,SHANGHAI MECHANICAL & ELECTRICAL INDUSTRY,CN, Industrial Engineering,1
143,EP,SHANGHAI MECHANICAL & ELECTRICAL INDUSTRY,CN, Industrial Engineering,2
143,KR,SHANGHAI MECHANICAL & ELECTRICAL INDUSTRY,CN, Industrial Engineering,1
143,US,SHANGHAI MECHANICAL & ELECTRICAL INDUSTRY,CN, Industrial Engineering,1
144,CN,CHINA RESOURCES SANJIU MEDICAL & PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
144,EP,CHINA RESOURCES SANJIU MEDICAL & PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
144,JP,CHINA RESOURCES SANJIU MEDICAL & PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
144,US,CHINA RESOURCES SANJIU MEDICAL & PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
149,CN,ZTE,CN,Technology Hardware & Equipment,1485
149,EP,ZTE,CN,Technology Hardware & Equipment,1343
149,JP,ZTE,CN,Technology Hardware & Equipment,315
149,KR,ZTE,CN,Technology Hardware & Equipment,157
149,US,ZTE,CN,Technology Hardware & Equipment,1269
151,CN,FIBERHOME TELEKOMMUNICATIONS TECHNOLOGIES,CN,Fixed Line Telecommunications,13
151,EP,FIBERHOME TELEKOMMUNICATIONS TECHNOLOGIES,CN,Fixed Line Telecommunications,1
151,US,FIBERHOME TELEKOMMUNICATIONS TECHNOLOGIES,CN,Fixed Line Telecommunications,4
152,CN,HUMANWELL HEALTHCARE,CN,Pharmaceuticals & Biotechnology,1
155,CN,SHANGHAI FOSUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,2
155,EP,SHANGHAI FOSUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
155,JP,SHANGHAI FOSUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
155,KR,SHANGHAI FOSUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
155,US,SHANGHAI FOSUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
156,CN,GANSU JIU STEEL GROUP HONG XING IRON & STEEL,CN,Industrial Metals & Mining,2
156,US,GANSU JIU STEEL GROUP HONG XING IRON & STEEL,CN,Industrial Metals & Mining,1
157,CN,XJ ELECTRIC,CN,Electronic & Electrical Equipment,3
157,US,XJ ELECTRIC,CN,Electronic & Electrical Equipment,2
162,CN,TSINGHUA TONGFANG,CN,Technology Hardware & Equipment,173
162,EP,TSINGHUA TONGFANG,CN,Technology Hardware & Equipment,117
162,JP,TSINGHUA TONGFANG,CN,Technology Hardware & Equipment,39
162,KR,TSINGHUA TONGFANG,CN,Technology Hardware & Equipment,9
162,US,TSINGHUA TONGFANG,CN,Technology Hardware & Equipment,139
164,CN,WANXIANG QIANCHAO,CN,Automobiles & Parts,7
164,EP,WANXIANG QIANCHAO,CN,Automobiles & Parts,1
164,JP,WANXIANG QIANCHAO,CN,Automobiles & Parts,5
164,KR,WANXIANG QIANCHAO,CN,Automobiles & Parts,5
164,US,WANXIANG QIANCHAO,CN,Automobiles & Parts,12
166,CN,DATANG TELECOM TECHNOLOGY,CN,Technology Hardware & Equipment,7
166,EP,DATANG TELECOM TECHNOLOGY,CN,Technology Hardware & Equipment,7
166,JP,DATANG TELECOM TECHNOLOGY,CN,Technology Hardware & Equipment,5
166,US,DATANG TELECOM TECHNOLOGY,CN,Technology Hardware & Equipment,7
168,CN,XIAMEN JINGLONG MOTOR,CN,Automobiles & Parts,3
168,EP,XIAMEN JINGLONG MOTOR,CN,Automobiles & Parts,3
168,US,XIAMEN JINGLONG MOTOR,CN,Automobiles & Parts,2
172,CN,NINGBO JOYSON ELECTRONIC,CN,Automobiles & Parts,3
172,EP,NINGBO JOYSON ELECTRONIC,CN,Automobiles & Parts,6
172,US,NINGBO JOYSON ELECTRONIC,CN,Automobiles & Parts,2
173,CN,SHANGHAI ZHENHUA,CN,General Industrials,1
175,CN,SHANGHAI BAOSIGHT SOFTWARE,CN,Software & Computer Services,56
175,EP,SHANGHAI BAOSIGHT SOFTWARE,CN,Software & Computer Services,35
175,JP,SHANGHAI BAOSIGHT SOFTWARE,CN,Software & Computer Services,47
175,KR,SHANGHAI BAOSIGHT SOFTWARE,CN,Software & Computer Services,49
175,US,SHANGHAI BAOSIGHT SOFTWARE,CN,Software & Computer Services,61
176,CN,ZHEJIANG HISUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,24
176,EP,ZHEJIANG HISUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,15
176,JP,ZHEJIANG HISUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,12
176,KR,ZHEJIANG HISUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,4
176,US,ZHEJIANG HISUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,18
177,CN,XINYU IRON & STEEL,CN,Industrial Metals & Mining,3
177,US,XINYU IRON & STEEL,CN,Industrial Metals & Mining,1
178,CN,ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY,CN, Industrial Engineering,4
178,EP,ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY,CN, Industrial Engineering,4
178,US,ZOOMLION HEAVY INDUSTRY SCIENCE AND TECHNOLOGY,CN, Industrial Engineering,3
180,CN,TEBIAN ELECTRIC APPARATUS STOCK,CN,Electronic & Electrical Equipment,1
180,KR,TEBIAN ELECTRIC APPARATUS STOCK,CN,Electronic & Electrical Equipment,1
180,US,TEBIAN ELECTRIC APPARATUS STOCK,CN,Electronic & Electrical Equipment,1
184,CN,XIAMEN TUNGSTEN,CN,Industrial Metals & Mining,8
184,US,XIAMEN TUNGSTEN,CN,Industrial Metals & Mining,7
185,CN,JOINCARE PHARMACEUTICAL GROUP INDUSTRY,CN,Pharmaceuticals & Biotechnology,1
185,US,JOINCARE PHARMACEUTICAL GROUP INDUSTRY,CN,Pharmaceuticals & Biotechnology,1
187,CN,BYD,CN,Electronic & Electrical Equipment,123
187,EP,BYD,CN,Electronic & Electrical Equipment,112
187,JP,BYD,CN,Electronic & Electrical Equipment,19
187,KR,BYD,CN,Electronic & Electrical Equipment,30
187,US,BYD,CN,Electronic & Electrical Equipment,122
188,CN,CHINA TELECOM,CN,Technology Hardware & Equipment,2
188,EP,CHINA TELECOM,CN,Technology Hardware & Equipment,3
188,JP,CHINA TELECOM,CN,Technology Hardware & Equipment,3
188,US,CHINA TELECOM,CN,Technology Hardware & Equipment,3
191,CN,WEICHAI POWER,CN,Automobiles & Parts,31
191,EP,WEICHAI POWER,CN,Automobiles & Parts,25
191,JP,WEICHAI POWER,CN,Automobiles & Parts,12
191,KR,WEICHAI POWER,CN,Automobiles & Parts,2
191,US,WEICHAI POWER,CN,Automobiles & Parts,32
193,CN,KONKA,CN,Technology Hardware & Equipment,2
193,US,KONKA,CN,Technology Hardware & Equipment,3
195,CN,BEIQI FU TIAN VEHICLE,CN, Industrial Engineering,24
195,EP,BEIQI FU TIAN VEHICLE,CN, Industrial Engineering,4
195,US,BEIQI FU TIAN VEHICLE,CN, Industrial Engineering,3
198,CN,ZHEJIANG NHU,CN,Chemicals,3
198,EP,ZHEJIANG NHU,CN,Chemicals,3
198,JP,ZHEJIANG NHU,CN,Chemicals,2
198,KR,ZHEJIANG NHU,CN,Chemicals,2
198,US,ZHEJIANG NHU,CN,Chemicals,2
199,CN,ZHEJIANG HUAHAI PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,4
199,EP,ZHEJIANG HUAHAI PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,2
199,JP,ZHEJIANG HUAHAI PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
200,CN,JIANGSU KANION PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
201,CN,HAN'S LASER TECHNOLOGY,CN, Industrial Engineering,13
201,EP,HAN'S LASER TECHNOLOGY,CN, Industrial Engineering,5
201,JP,HAN'S LASER TECHNOLOGY,CN, Industrial Engineering,8
201,US,HAN'S LASER TECHNOLOGY,CN, Industrial Engineering,15
202,CN,SHANGHAI ELECTRIC,CN, Industrial Engineering,36
202,EP,SHANGHAI ELECTRIC,CN, Industrial Engineering,26
202,JP,SHANGHAI ELECTRIC,CN, Industrial Engineering,6
202,KR,SHANGHAI ELECTRIC,CN, Industrial Engineering,6
202,US,SHANGHAI ELECTRIC,CN, Industrial Engineering,42
204,CN,ZHUZHOU TIMES NEW MATERIALS TECHNOLOGY,CN,General Industrials,5
204,EP,ZHUZHOU TIMES NEW MATERIALS TECHNOLOGY,CN,General Industrials,4
204,US,ZHUZHOU TIMES NEW MATERIALS TECHNOLOGY,CN,General Industrials,4
205,CN,ZHENGZHOU YUTONG BUS,CN,Automobiles & Parts,1
205,EP,ZHENGZHOU YUTONG BUS,CN,Automobiles & Parts,1
205,US,ZHENGZHOU YUTONG BUS,CN,Automobiles & Parts,1
207,CN,JIANGSU CHANGJIANG ELECTRONICS TECHNOLOGY,CN,Technology Hardware & Equipment,6
207,US,JIANGSU CHANGJIANG ELECTRONICS TECHNOLOGY,CN,Technology Hardware & Equipment,3
209,CN,ZHEJIANG LONGSHENG,CN,Chemicals,18
209,EP,ZHEJIANG LONGSHENG,CN,Chemicals,27
209,JP,ZHEJIANG LONGSHENG,CN,Chemicals,10
209,KR,ZHEJIANG LONGSHENG,CN,Chemicals,9
209,US,ZHEJIANG LONGSHENG,CN,Chemicals,6
211,CN,KINGFA SCIENCE & TECHNOLOGY,CN,General Industrials,5
211,EP,KINGFA SCIENCE & TECHNOLOGY,CN,General Industrials,2
211,JP,KINGFA SCIENCE & TECHNOLOGY,CN,General Industrials,6
211,KR,KINGFA SCIENCE & TECHNOLOGY,CN,General Industrials,2
211,US,KINGFA SCIENCE & TECHNOLOGY,CN,General Industrials,6
212,CN,ZHEJIANG SANHUA,CN, Industrial Engineering,42
212,EP,ZHEJIANG SANHUA,CN, Industrial Engineering,17
212,JP,ZHEJIANG SANHUA,CN, Industrial Engineering,9
212,KR,ZHEJIANG SANHUA,CN, Industrial Engineering,12
212,US,ZHEJIANG SANHUA,CN, Industrial Engineering,19
214,CN,TASLY PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,27
214,EP,TASLY PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,12
214,JP,TASLY PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,2
214,KR,TASLY PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,8
214,US,TASLY PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,10
215,CN,DONGFENG MOTOR,CN,Automobiles & Parts,1
215,JP,DONGFENG MOTOR,CN,Automobiles & Parts,1
215,US,DONGFENG MOTOR,CN,Automobiles & Parts,1
223,CN,JIANGSU ZHONGTIAN TECHNOLOGIES,CN,Electronic & Electrical Equipment,9
223,EP,JIANGSU ZHONGTIAN TECHNOLOGIES,CN,Electronic & Electrical Equipment,9
223,JP,JIANGSU ZHONGTIAN TECHNOLOGIES,CN,Electronic & Electrical Equipment,5
223,KR,JIANGSU ZHONGTIAN TECHNOLOGIES,CN,Electronic & Electrical Equipment,9
223,US,JIANGSU ZHONGTIAN TECHNOLOGIES,CN,Electronic & Electrical Equipment,10
224,CN,SANY HEAVY INDUSTRY,CN, Industrial Engineering,34
224,EP,SANY HEAVY INDUSTRY,CN, Industrial Engineering,26
224,JP,SANY HEAVY INDUSTRY,CN, Industrial Engineering,14
224,KR,SANY HEAVY INDUSTRY,CN, Industrial Engineering,21
224,US,SANY HEAVY INDUSTRY,CN, Industrial Engineering,29
225,CN,CHINA COMMUNICATIONS CONSTRUCTION,CN,Construction & Materials,11
225,EP,CHINA COMMUNICATIONS CONSTRUCTION,CN,Construction & Materials,1
225,US,CHINA COMMUNICATIONS CONSTRUCTION,CN,Construction & Materials,2
229,CN,GRG BANKING EQUIPMENT,CN,Technology Hardware & Equipment,73
229,EP,GRG BANKING EQUIPMENT,CN,Technology Hardware & Equipment,52
229,US,GRG BANKING EQUIPMENT,CN,Technology Hardware & Equipment,53
232,CN,TIANSHUI HUATIAN TECHNOLOGY,CN,Electronic & Electrical Equipment,2
232,EP,TIANSHUI HUATIAN TECHNOLOGY,CN,Electronic & Electrical Equipment,1
232,KR,TIANSHUI HUATIAN TECHNOLOGY,CN,Electronic & Electrical Equipment,1
232,US,TIANSHUI HUATIAN TECHNOLOGY,CN,Electronic & Electrical Equipment,4
233,CN,CHINA RAILWAY,CN,Construction & Materials,1
233,US,CHINA RAILWAY,CN,Construction & Materials,1
234,CN,CHINA NATIONAL MATERIALS,CN,Construction & Materials,11
234,EP,CHINA NATIONAL MATERIALS,CN,Construction & Materials,1
234,US,CHINA NATIONAL MATERIALS,CN,Construction & Materials,9
235,CN,XINJIANG GOLDWIND SCIENCE & TECHNOLOGY,CN, Industrial Engineering,6
235,EP,XINJIANG GOLDWIND SCIENCE & TECHNOLOGY,CN, Industrial Engineering,5
235,KR,XINJIANG GOLDWIND SCIENCE & TECHNOLOGY,CN, Industrial Engineering,1
235,US,XINJIANG GOLDWIND SCIENCE & TECHNOLOGY,CN, Industrial Engineering,6
236,CN,CHINA RAILWAY CONSTRUCTION,CN,Construction & Materials,2
236,US,CHINA RAILWAY CONSTRUCTION,CN,Construction & Materials,2
238,CN,IFLYTEK,CN,Software & Computer Services,1
238,EP,IFLYTEK,CN,Software & Computer Services,1
238,US,IFLYTEK,CN,Software & Computer Services,1
239,CN,ZHEJIANG DAHUA TECHNOLOGY,CN,Leisure Goods,6
239,EP,ZHEJIANG DAHUA TECHNOLOGY,CN,Leisure Goods,6
239,KR,ZHEJIANG DAHUA TECHNOLOGY,CN,Leisure Goods,4
239,US,ZHEJIANG DAHUA TECHNOLOGY,CN,Leisure Goods,7
240,CN,GOERTEK,CN,,56
240,EP,GOERTEK,CN,,21
240,JP,GOERTEK,CN,,19
240,KR,GOERTEK,CN,,45
240,US,GOERTEK,CN,,41
241,CN,CRRC CHINA,CN, Industrial Engineering,21
241,EP,CRRC CHINA,CN, Industrial Engineering,12
241,JP,CRRC CHINA,CN, Industrial Engineering,3
241,US,CRRC CHINA,CN, Industrial Engineering,15
242,CN,METALLURGICAL OF CHINA,CN,General Industrials,4
242,EP,METALLURGICAL OF CHINA,CN,General Industrials,1
242,JP,METALLURGICAL OF CHINA,CN,General Industrials,1
242,US,METALLURGICAL OF CHINA,CN,General Industrials,2
244,CN,ACCELINK TECHNOLOGIES,CN,,6
244,EP,ACCELINK TECHNOLOGIES,CN,,2
244,US,ACCELINK TECHNOLOGIES,CN,,6
247,CN,CHINA STATE CONSTRUCTION ENGINEERING,CN,Construction & Materials,1
247,US,CHINA STATE CONSTRUCTION ENGINEERING,CN,Construction & Materials,1
248,US,YANTAI JEREH OILFIELD SERVICES,CN,"Oil Equipment, Services & Distribution",1
250,CN,CHINA XD ELECTRIC,CN,Electronic & Electrical Equipment,1
250,US,CHINA XD ELECTRIC,CN,Electronic & Electrical Equipment,1
251,CN,BEIJING DABEINONG TECHNOLOGY,CN,General Industrials,16
251,US,BEIJING DABEINONG TECHNOLOGY,CN,General Industrials,12
252,CN,SICHUAN KELUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
252,EP,SICHUAN KELUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
252,US,SICHUAN KELUN PHARMACEUTICAL,CN,Pharmaceuticals & Biotechnology,1
255,CN,CHINA MERCHANTS BANK,CN,Banks,1
257,CN,SHENZHEN O FILM TECH,CN,Electronic & Electrical Equipment,65
257,EP,SHENZHEN O FILM TECH,CN,Electronic & Electrical Equipment,1
257,JP,SHENZHEN O FILM TECH,CN,Electronic & Electrical Equipment,52
257,KR,SHENZHEN O FILM TECH,CN,Electronic & Electrical Equipment,56
257,US,SHENZHEN O FILM TECH,CN,Electronic & Electrical Equipment,66
258,CN,ZHEJIANG CHINT ELECTRICS,CN,Electronic & Electrical Equipment,11
258,EP,ZHEJIANG CHINT ELECTRICS,CN,Electronic & Electrical Equipment,7
258,US,ZHEJIANG CHINT ELECTRICS,CN,Electronic & Electrical Equipment,2
259,CN,CHINA NATIONAL CHEMICAL ENGINEERING,CN,Construction & Materials,1
259,US,CHINA NATIONAL CHEMICAL ENGINEERING,CN,Construction & Materials,1
264,CN,LUXSHARE PRECISION INDUSTRY,CN,Electronic & Electrical Equipment,1
264,KR,LUXSHARE PRECISION INDUSTRY,CN,Electronic & Electrical Equipment,1
264,US,LUXSHARE PRECISION INDUSTRY,CN,Electronic & Electrical Equipment,7
266,CN,BEIJING SIFANG AUTOMATION,CN,Electronic & Electrical Equipment,8
266,US,BEIJING SIFANG AUTOMATION,CN,Electronic & Electrical Equipment,3
268,CN,HYTERA COMMUNICATIONS,CN,Technology Hardware & Equipment,2
268,EP,HYTERA COMMUNICATIONS,CN,Technology Hardware & Equipment,7
268,US,HYTERA COMMUNICATIONS,CN,Technology Hardware & Equipment,8
270,CN,POWER CONSTRUCTION CORPORATION OF CHINA,CN,Construction & Materials,1
270,EP,POWER CONSTRUCTION CORPORATION OF CHINA,CN,Construction & Materials,1
276,CN,HUAWEI,CN,Real Estate Investment Trusts,4292
276,EP,HUAWEI,CN,Real Estate Investment Trusts,3524
276,JP,HUAWEI,CN,Real Estate Investment Trusts,756
276,KR,HUAWEI,CN,Real Estate Investment Trusts,572
276,US,HUAWEI,CN,Real Estate Investment Trusts,4060
278,CN,SCHLUMBERGER,US,"Oil Equipment, Services & Distribution",117
278,EP,SCHLUMBERGER,US,"Oil Equipment, Services & Distribution",404
278,JP,SCHLUMBERGER,US,"Oil Equipment, Services & Distribution",9
278,KR,SCHLUMBERGER,US,"Oil Equipment, Services & Distribution",1
278,US,SCHLUMBERGER,US,"Oil Equipment, Services & Distribution",857
281,EP,DEUTSCHE BANK,DE,Banks,3
281,US,DEUTSCHE BANK,DE,Banks,2
284,CN,SIEMENS,DE,Electronic & Electrical Equipment,2373
284,EP,SIEMENS,DE,Electronic & Electrical Equipment,2482
284,JP,SIEMENS,DE,Electronic & Electrical Equipment,516
284,KR,SIEMENS,DE,Electronic & Electrical Equipment,599
284,US,SIEMENS,DE,Electronic & Electrical Equipment,3165
285,CN,DEUTSCHE BAHN,DE,Travel & Leisure,2
285,EP,DEUTSCHE BAHN,DE,Travel & Leisure,13
285,KR,DEUTSCHE BAHN,DE,Travel & Leisure,2
286,CN,SALZGITTER,DE,Industrial Metals & Mining,42
286,EP,SALZGITTER,DE,Industrial Metals & Mining,159
286,JP,SALZGITTER,DE,Industrial Metals & Mining,19
286,KR,SALZGITTER,DE,Industrial Metals & Mining,14
286,US,SALZGITTER,DE,Industrial Metals & Mining,128
287,EP,OHB TECHNOLOGY,DE,Aerospace & Defense,6
290,CN,VOLKSWAGEN,DE,Automobiles & Parts,1271
290,EP,VOLKSWAGEN,DE,Automobiles & Parts,1512
290,JP,VOLKSWAGEN,DE,Automobiles & Parts,280
290,KR,VOLKSWAGEN,DE,Automobiles & Parts,439
290,US,VOLKSWAGEN,DE,Automobiles & Parts,1139
291,CN,SARTORIUS,DE,Electronic & Electrical Equipment,32
291,EP,SARTORIUS,DE,Electronic & Electrical Equipment,55
291,JP,SARTORIUS,DE,Electronic & Electrical Equipment,8
291,KR,SARTORIUS,DE,Electronic & Electrical Equipment,5
291,US,SARTORIUS,DE,Electronic & Electrical Equipment,50
292,CN,KWS SAAT,DE,Food Producers,3
292,EP,KWS SAAT,DE,Food Producers,5
292,US,KWS SAAT,DE,Food Producers,5
293,CN,BEIERSDORF,DE,,77
293,EP,BEIERSDORF,DE,,158
293,JP,BEIERSDORF,DE,,46
293,KR,BEIERSDORF,DE,,43
293,US,BEIERSDORF,DE,,88
294,CN,OTTO,DE,General Retailers,2
294,EP,OTTO,DE,General Retailers,5
294,US,OTTO,DE,General Retailers,4
295,CN,JUNGHEINRICH,DE, Industrial Engineering,12
295,EP,JUNGHEINRICH,DE, Industrial Engineering,50
295,JP,JUNGHEINRICH,DE, Industrial Engineering,2
295,KR,JUNGHEINRICH,DE, Industrial Engineering,2
295,US,JUNGHEINRICH,DE, Industrial Engineering,14
296,CN,KORBER,DE,General Industrials,158
296,EP,KORBER,DE,General Industrials,187
296,JP,KORBER,DE,General Industrials,30
296,KR,KORBER,DE,General Industrials,10
296,US,KORBER,DE,General Industrials,33
297,CN,EPPENDORF,DE,Health Care Equipment & Services,25
297,EP,EPPENDORF,DE,Health Care Equipment & Services,32
297,JP,EPPENDORF,DE,Health Care Equipment & Services,17
297,KR,EPPENDORF,DE,Health Care Equipment & Services,1
297,US,EPPENDORF,DE,Health Care Equipment & Services,26
298,CN,SYMRISE,DE,Chemicals,29
298,EP,SYMRISE,DE,Chemicals,78
298,JP,SYMRISE,DE,Chemicals,15
298,KR,SYMRISE,DE,Chemicals,8
298,US,SYMRISE,DE,Chemicals,63
299,CN,CONTINENTAL,DE,Automobiles & Parts,848
299,EP,CONTINENTAL,DE,Automobiles & Parts,910
299,JP,CONTINENTAL,DE,Automobiles & Parts,215
299,KR,CONTINENTAL,DE,Automobiles & Parts,340
299,US,CONTINENTAL,DE,Automobiles & Parts,1045
300,CN,DRAGERWERK,DE,Health Care Equipment & Services,97
300,EP,DRAGERWERK,DE,Health Care Equipment & Services,61
300,JP,DRAGERWERK,DE,Health Care Equipment & Services,8
300,KR,DRAGERWERK,DE,Health Care Equipment & Services,2
300,US,DRAGERWERK,DE,Health Care Equipment & Services,140
301,CN,NORDEX,DE,Alternative Energy,2
301,EP,NORDEX,DE,Alternative Energy,17
301,US,NORDEX,DE,Alternative Energy,13
302,EP,ADVA,DE,Technology Hardware & Equipment,37
302,US,ADVA,DE,Technology Hardware & Equipment,39
303,CN,JENOPTIK,DE, Industrial Engineering,32
303,EP,JENOPTIK,DE, Industrial Engineering,46
303,JP,JENOPTIK,DE, Industrial Engineering,16
303,KR,JENOPTIK,DE, Industrial Engineering,8
303,US,JENOPTIK,DE, Industrial Engineering,41
304,CN,DMG MORI AG,DE, Industrial Engineering,44
304,EP,DMG MORI AG,DE, Industrial Engineering,41
304,JP,DMG MORI AG,DE, Industrial Engineering,69
304,KR,DMG MORI AG,DE, Industrial Engineering,12
304,US,DMG MORI AG,DE, Industrial Engineering,67
305,CN,WILO,DE, Industrial Engineering,12
305,EP,WILO,DE, Industrial Engineering,34
305,US,WILO,DE, Industrial Engineering,3
306,CN,ELMOS SEMICONDUCTOR,DE,Technology Hardware & Equipment,9
306,EP,ELMOS SEMICONDUCTOR,DE,Technology Hardware & Equipment,30
306,JP,ELMOS SEMICONDUCTOR,DE,Technology Hardware & Equipment,1
306,KR,ELMOS SEMICONDUCTOR,DE,Technology Hardware & Equipment,4
306,US,ELMOS SEMICONDUCTOR,DE,Technology Hardware & Equipment,17
307,CN,CLAAS,DE, Industrial Engineering,14
307,EP,CLAAS,DE, Industrial Engineering,240
307,US,CLAAS,DE, Industrial Engineering,86
308,CN,PHOENIX CONTACT,DE,Electronic & Electrical Equipment,127
308,EP,PHOENIX CONTACT,DE,Electronic & Electrical Equipment,152
308,JP,PHOENIX CONTACT,DE,Electronic & Electrical Equipment,33
308,KR,PHOENIX CONTACT,DE,Electronic & Electrical Equipment,7
308,US,PHOENIX CONTACT,DE,Electronic & Electrical Equipment,112
310,CN,HELLA,DE,Automobiles & Parts,146
310,EP,HELLA,DE,Automobiles & Parts,49
310,JP,HELLA,DE,Automobiles & Parts,6
310,KR,HELLA,DE,Automobiles & Parts,5
310,US,HELLA,DE,Automobiles & Parts,148
311,CN,WINCOR NIXDORF,DE,Software & Computer Services,35
311,EP,WINCOR NIXDORF,DE,Software & Computer Services,64
311,JP,WINCOR NIXDORF,DE,Software & Computer Services,1
311,US,WINCOR NIXDORF,DE,Software & Computer Services,45
312,CN,GRUNENTHAL,DE,Pharmaceuticals & Biotechnology,18
312,EP,GRUNENTHAL,DE,Pharmaceuticals & Biotechnology,35
312,JP,GRUNENTHAL,DE,Pharmaceuticals & Biotechnology,26
312,KR,GRUNENTHAL,DE,Pharmaceuticals & Biotechnology,5
312,US,GRUNENTHAL,DE,Pharmaceuticals & Biotechnology,41
313,CN,AIXTRON,DE,Technology Hardware & Equipment,19
313,EP,AIXTRON,DE,Technology Hardware & Equipment,4
313,JP,AIXTRON,DE,Technology Hardware & Equipment,11
313,KR,AIXTRON,DE,Technology Hardware & Equipment,19
313,US,AIXTRON,DE,Technology Hardware & Equipment,13
314,CN,DEUTSCHE TELEKOM,DE,Fixed Line Telecommunications,43
314,EP,DEUTSCHE TELEKOM,DE,Fixed Line Telecommunications,155
314,JP,DEUTSCHE TELEKOM,DE,Fixed Line Telecommunications,14
314,KR,DEUTSCHE TELEKOM,DE,Fixed Line Telecommunications,13
314,US,DEUTSCHE TELEKOM,DE,Fixed Line Telecommunications,109
315,CN,RHEINMETALL,DE,Automobiles & Parts,58
315,EP,RHEINMETALL,DE,Automobiles & Parts,192
315,JP,RHEINMETALL,DE,Automobiles & Parts,33
315,KR,RHEINMETALL,DE,Automobiles & Parts,17
315,US,RHEINMETALL,DE,Automobiles & Parts,79
316,CN,HENKEL,DE,Household Goods & Home Construction,163
316,EP,HENKEL,DE,Household Goods & Home Construction,443
316,JP,HENKEL,DE,Household Goods & Home Construction,133
316,KR,HENKEL,DE,Household Goods & Home Construction,136
316,US,HENKEL,DE,Household Goods & Home Construction,365
317,CN,E.ON,DE,"Gas, Water & Multiutilities",4
317,EP,E.ON,DE,"Gas, Water & Multiutilities",10
317,JP,E.ON,DE,"Gas, Water & Multiutilities",1
317,US,E.ON,DE,"Gas, Water & Multiutilities",6
318,CN,METRO,DE,General Retailers,1
